Name,Comment,Time,Likes,Reply Count,Status
  ↳ @syedadeelhussain2691,"sweet day! Hopefully, they will be new mega-projects and new investments.",2018-05-09T20:29:59Z,3,,0
  ↳ @dijamaira1981,graxie89 oyeah we will 😊,2018-05-09T23:16:18Z,0,,0
  ↳ @antusebayan271,yes...we will.. tun RULES...,2018-05-10T06:01:46Z,0,,0
  ↳ @din7291,Najib should have win this election. He is a great leader.,2018-05-10T17:11:19Z,1,,0
  ↳ @nursham8286,Genetic Freak great in corruption..hahaha,2018-05-11T00:54:09Z,4,,1
  ↳ @flop.anywaystanloonastanta8107,Genetic Freak LOL WHAT KIND OF NONSENSE ARE YOU SAYING,2018-05-12T03:09:22Z,0,,1
  ↳ @flop.anywaystanloonastanta8107,Genetic Freak leader who is a muslim but using shamans. Shame on him and his wife,2018-05-12T03:10:01Z,1,,1
  ↳ @din7291,Loona's debut gonna snatch ur wig u have any proof he uses shaman?,2018-05-12T03:18:39Z,0,,0
  ↳ @yqsyn7095,Genetic Freak Just look at YouTube Trending even her own family said that she use shaman,2018-05-12T06:17:32Z,0,,0
  ↳ @ruflig,Loona's debut gonna snatch ur wig haha now i know why my cousin work in hotel tell that rosmah scared and see ghost when sleep in hotel.,2018-05-12T22:59:25Z,0,,1
  ↳ @dennisli1249,May of 9th is officially declare as Winner Winner Chicken Dinner Day for Malaysians 60 years struggle against BN,2018-05-17T10:08:09Z,0,,0
  ↳ @howlingowl2311,True but sadly he's too corrupted!,2018-09-10T01:02:38Z,0,,0
  ↳ @augustsmith9553,Shut up with your profound dribble,2020-12-15T05:39:57Z,0,,1
@ybncareyyy,Mahatir's love for this country. The responsibility. He could just rest if he wish. Thats true purpose and dedication there lad.,2018-05-09T20:00:17Z,396,6,0
  ↳ @brombang,aisyalam-> isyalam->isalam-> islam ..amiinn...,2018-05-11T08:43:18Z,1,,0
  ↳ @ptx08channel94,Musnahkan ɐᴉsʎɐlɐW AMEN!!! Anjing Indignesial. Pukimak ko,2018-05-12T19:58:27Z,0,,1
  ↳ @tashanadhirah9758,proshan no one can beat him,2018-05-13T13:40:21Z,0,,0
  ↳ @tashanadhirah9758,what the hell are you guys doing,2018-05-13T13:41:08Z,0,,0
  ↳ @tashanadhirah9758,omg how,2018-05-13T13:41:18Z,0,,0
  ↳ @dunnoyolo6997,Mahathir cuma menyesal sbb dia yg cipta najib,2018-05-17T16:07:50Z,0,,0
@johannessains,alhamdulillah. make malaysia great again!,2018-05-09T19:51:06Z,384,1,0
  ↳ @syedadeelhussain2691,"Inshallah. I have seen Malaysian Industrialization with my own eyes. Those were Great days when Mahathir was the uncontested PM for 23 years, and the good days are surely returning now.  Inshallah, Malaysia will surely lead Asia again!",2018-05-09T20:27:35Z,21,,0
@fikrifahmi1672,"Race has always been part of the elections in Malaysia. Really interesting to see how some politicians basically jumped on the bandwagon when racially-motivated issues make national headlines during the months and weeks before the General Elections. I'm very much hoping for ""healthier"" elections in the future. Maybe not the next, but maybe someday.",2021-12-02T05:55:57Z,0,0,0
@ae-Michael,"I hate when politic is mix up with religion. For me, I don't vote them because of their religion or race. I vote them based on their great characters and leadership which is rare in politicians.",2021-06-06T08:18:57Z,0,0,0
@bowlampar,So 'Politic' has different meanings to multi racial the people and to single race the people???,2019-03-29T18:52:19Z,2,0,0
@agirlinthisvastworld_,"""I worry more abt good"".Gotcha bro",2018-07-20T09:21:09Z,0,0,0
@maay5637,I'm a Malay muslim BUT not Malay amno or malay pas.,2018-07-06T11:02:02Z,2,0,0
@lolloo7158,being in a multicultural and diff religions is hard... but if everyone takes care of each other in terms of belief and all.. it won't be problem.. im not sure whether the last man words is true or not but better find out bfr posting it.. it could create another issue,2018-05-15T11:31:47Z,0,0,0
@25bmax,So in England all Muslim should follow Christian religion.,2018-05-13T05:26:34Z,0,0,1
@fakhirazolkafli1861,Why is everyone here who is not Malaysian commented like they know Malaysia.STFU if you don't anything about our country.I bet you don't even know your own country history..Well this election is ain't about religion or races..And btw if you want to blame muslim for being violent well i think Indian and Chinese probably complained about us being violent to them!,2018-05-11T06:04:41Z,0,0,1
@elisharaniasuleiman8013,One of the very few countries in the world where the ethnic minority groups don't get assimilated at all.,2018-05-11T05:02:03Z,6,0,0
@code3xiv,Urghh.. that last old man. Pff facepalm.,2018-05-10T22:06:46Z,0,0,1
@code3xiv,Multicultural muslim country. Yes a muslim country. Omg!!!,2018-05-10T22:05:26Z,0,0,1
@MHaffiezMNazri,The man who worries more about food - you ain't alone!,2018-05-10T11:12:48Z,1,0,0
@enterurnamehere27,This comment section was so cancerous.,2018-05-10T08:44:52Z,0,1,1
  ↳ @tsubasa9342,MAKE MY HEAD SPINNING  AS GASING I SUPPOSE??,2018-05-10T09:09:19Z,1,,1
@Bck-n9r,"Wow...... based on the comments, it's astonishing how little people know about Malaysia and BBC, stop doing this if u cannot make it right.",2018-05-09T23:06:16Z,7,0,0
@UstAzli,we made the world look upon us🙊,2018-05-09T21:47:02Z,0,0,0
@NatMarProductions,BBC you could have done better. This is a very weak representation of the multicultural Malaysia that WE know of.,2018-05-09T18:28:40Z,57,0,0
@easypeasy1320,Allah's 🐷🐖faith🙄,2018-05-09T17:40:58Z,1,0,1
@MyRegat,bbc ..just take care of your own backyard.,2018-05-09T10:17:27Z,1,0,0
@FairladyS130,"Malaysia can't even find Flight 360, hopeless.",2018-05-09T09:50:34Z,1,0,1
@edll6630,I am first Malaysian of Eurasian heritage. I am proud to call myself Malaysian. Race is not an identity. Nationally is.,2018-05-09T07:33:39Z,1,0,0
@amms3423,"Nothing to do with Allah. But you. Your life, your own decition.",2018-05-09T04:05:14Z,2,0,0
@muzzamirakaironsloth1989,Nope! HE didn't mean that. Taken out of context,2018-05-08T23:10:22Z,0,0,0
@charliesheen9709,"Typical BBC creating division by portraying extreme Muslim imagine,  even in the most more and peaceful country like Malaysia .The best they got was I want to follow my own fate and use it at the end to stick in our minds",2018-05-08T19:36:39Z,2,0,0
@Amitdas-gk2it,Man Indians and Chinese are everywhere,2018-05-08T14:10:54Z,5,3,0
  ↳ @Amitdas-gk2it,I love challenges child this poor country can fuck your country very easily,2018-05-09T04:46:30Z,0,,1
  ↳ @Amitdas-gk2it,Let Me Hold A Like I know man and I respect both the Indians and Chinese they are good people,2018-05-09T17:17:41Z,0,,0
  ↳ @KK-ro7gx,Well it not a suprising thing. China and India Both overpopulated. They cause them to migrate everywhere on earth more than those country that have ongoing war.,2021-10-16T00:50:37Z,0,,0
@GlobalPenguin2012,Malaysia is a resource rich country. It’s so sad to see it’s wealth drained away by the corrupt and the incompetents,2018-05-08T12:31:08Z,14,1,0
  ↳ @peterpao567,A honest person cannot be a politician!politic is damn dirty!,2018-05-08T21:18:29Z,0,,0
@zainzoala1083,"The isolated far right haters in their white land dream will hate this, BBC showing multicultural Muslims countries where minorities live in peace with Muslims.  Well BBC should show more to you to educate you at home, as you never travel around the world.",2018-05-08T11:45:09Z,6,10,1
  ↳ @zainzoala1083,"Tourniquet Now , No reply for arrogant ignorants , arrogant  never try understand anyway,  because too arrogant to listen and look, and learn.",2018-05-08T15:15:22Z,1,,1
  ↳ @vs6101,Nuuradin Abdulla live in peace? really? Have forgotten about the red shirt event that took place just two years ago.,2018-05-08T17:18:34Z,0,,0
  ↳ @tryomama,Tourniquet Now and the Nazis use pedophiles to create their child,2018-05-08T19:51:54Z,0,,1
  ↳ @tryomama,The Crusader and Fox News are full of pedophiles too,2018-05-08T19:52:12Z,0,,1
  ↳ @tryomama,Eren kyojin and how huge the scale is? Does it affect other states?,2018-05-08T19:52:52Z,0,,0
  ↳ @flaya11,"For any Malaysians who got themselves trapped in the comment section, remember that we don't need the world to judge us based on their politics or how they feel. We're different from the rest of the world in ways they'll never understand",2018-05-09T10:54:16Z,2,,0
  ↳ @tryomama,"Fazley Fadzil well, at least someone here has a brain",2018-05-09T10:58:05Z,0,,1
  ↳ @flaya11,Jovan Lee Thanks man. I actually learnt how to respect others and understand other people's point of view from the Islamic Education subject as well as Civics in my school. Wonder what they learn in the UK,2018-05-09T11:03:51Z,0,,0
  ↳ @tryomama,Fazley Fadzil the same thing but the alt-right there makes a lot of noises. Same in America,2018-05-09T11:09:50Z,0,,0
  ↳ @Arepeel,They are full of arrogance..cant say much,2018-05-09T12:55:14Z,0,,1
@afendiafendi9642,"Any chances, the minority get independent from the muslim in malaysia?",2018-05-08T11:20:39Z,7,7,0
  ↳ @nurizzataiman,it's called Singapore,2018-05-08T16:45:52Z,11,,0
  ↳ @tryomama,Afendi Afendi why would you even want that?,2018-05-08T19:53:54Z,0,,0
  ↳ @tryomama,Nur Izzat Aiman ah..... No. There's a lot more complicated politics about Singapore than just the race,2018-05-08T19:54:19Z,0,,0
  ↳ @afendiafendi9642,"Jovan Lee , as along as minority get bullied and threatened. They just another Liew kwan yu.",2018-05-09T03:48:28Z,0,,1
  ↳ @bowlampar,"probably no chance, unless the east malaysia wake up quickly.",2018-05-10T02:48:21Z,1,,0
  ↳ @enterurnamehere27,"Why do you says ""independent""? you're clearly doesn't understand the atmosphere here, do you?Also, this time election was historic because it is the first time the opposition party won the election.Oh, and A lot of comments here that comes from people who understands very little about Malaysia were dumb as fuck.",2018-05-10T08:12:37Z,0,,1
  ↳ @KK-ro7gx,"Malaysia give Singapore to Chinese and Indian. A free independence which never asked for. Given without blood.  ..Now in Singapore the Malay Muslim only 15% of the country. In order to get rid of chinese strong population and political power, Malaysia seperate the whole Singapore. Sacrificing and abanboned the Muslim living in Singapore to live as minority. ..Malaysia lost many land already to immigrant. Say no more. We dont want another Israel/Palestine.",2021-10-16T00:54:19Z,0,,1
@snakeplisken9276,"On that topic, we’re taxing the young to pay for the old, who haven’t put in as much as they’ve taken out despite their protests, anyway now we’re taxing the rich and giving the young £10,000? Why on Earth are we taxing anyone at all then?",2018-05-08T11:05:12Z,0,0,0
@kingofhornafrican.1415,Make malaysia great again.,2018-05-08T10:56:36Z,27,3,0
  ↳ @Seatux,"Funny how the Alliance's Hebatkan Malaysia is basically Make Malaysia Great, minus the again.",2018-05-08T11:43:45Z,1,,0
  ↳ @jaronmeshileichenbaum9934,they should better welcome those dirty rohyngias,2018-05-08T13:39:16Z,1,,1
  ↳ @wanmuhammadamin1871,its not make it great again...its making it greater,2018-05-08T13:53:48Z,2,,0
@anurupabhowmick6087,"""follow leaders of the same faith"" and thats where the black hole lies",2018-05-08T10:53:21Z,0,0,1
@fourthright,If Malay Muslims ever do anything bad to the chinese minority then China will brutally spank their ass. This is the only reason minorities have some rights in malaysia.,2018-05-08T10:50:20Z,14,2,1
  ↳ @JingLiSH,"How clueless. The Chinese gov does not even care about its own citizens. Btw, I've been to malaysia and i dont see that coming. .On the contrary the chinese are prosecuting its own muslims in china.",2018-05-08T14:43:36Z,10,,0
  ↳ @OfficialRapMV,Jing Li They don't prosecute Malays though. A Malay and a Muslim are two different things.,2018-05-10T17:15:13Z,0,,0
@TheLewisLegend,I fully expect the comment section to have civilised discussion,2018-05-08T10:49:39Z,13,20,0
  ↳ @hhafty,TheLewisLegend  too late it's ready full of cancer,2018-05-08T11:04:36Z,4,,1
  ↳ @Seatux,In before the cybertroopers from both sides come here for another heated discussion...,2018-05-08T11:44:49Z,1,,1
  ↳ @TheLewisLegend,Muhammad Daniel  I agree great country and people,2018-05-08T17:43:00Z,0,,0
  ↳ @jjkhjgkjhkjbhgjhghnjn416,I lost my civility when I saw your DP,2018-05-09T05:23:10Z,0,,1
  ↳ @andi2658,"+Muhammad Daniel.good example? the religious discriminations by law and people don't sound like 'good' to any sane person.race is also discriminative by law (privileging specific majority ethnicity and giving them special privileges over other malaysian citizens).among many other issues.if you had a legitimate criticism and take it as 'bigotry', more like you're falling for ignorance instead",2018-05-09T07:33:39Z,0,,0
  ↳ @enterurnamehere27,"Hans Wijaya The race ""discrimination"" was only a symbolic tradition recognizing the Bumiputra(the indigenous) people as the ""original"" people of Malaysia.Albeit there is still there is still some little racial tensions here, it was mostly harmonious and stable.And we don't have something like Antifa or any kind of violent riots for a long time.",2018-05-10T08:41:28Z,0,,0
  ↳ @enterurnamehere27,Hans Wijaya It is clear that your little knowledge about Malaysia prove that you're the one who fall for ignorance.,2018-05-10T08:43:49Z,0,,1
  ↳ @andi2658,"+Enter Ur Name Here.Look, don't fool people with the 'surface' , when you have regulations and laws favoring one race above another, by law and dictated as well by the the people, then yes you have race discrimination , not just 'symbolic'..also, malaysia is rather similar to indonesia. Right now many are being fed in the social media, especially against ethnic chinese 'stereotype' of being more economically successfulHow can you don't have racial discrimination when your major politician using race as a political campaign to everybody? recall how najib, or other politicians, used that a lot? also don't forget the actual laws assuring those take places.'harmony'? maybe you refer to the fact that many of the non malay races are simply not that fond of mass demonstrations for every small issues",2018-05-16T15:26:32Z,1,,0
  ↳ @andi2658,"+Enter Ur Name Here.im fully aware of the racial usage in your political campaign.it is also known that you have laws privileging malay race over other malaysian races (indeginous? do you forgot that many dayak race , are bumiputeras? simply because they're not muslim so they can't be identified as malay race and they don't really have those malay race privileges by law).i know this, pretty sure this is not something you get from 'ignorant clueless person' :).the truth is, you try to hide these obvious discrimination (by law and societal issues) away by presenting the surface 'hey look, they can talk they can live together). You can say the same to egyptian christians, they live alongside most egyptians that are muslims, on the surface.now can we say 'theres no religious discrimination in egypt'? i highly doubt so..ah yea, about religion.. thats another thing as well in malaysia, similarly with race (or even worse) discriminations present there, actual discriminations by law and the people",2018-05-16T15:30:44Z,1,,0
  ↳ @enterurnamehere27,"Hans Wijaya Although its proponents claimed that ketuanan Melayu was directly derived from Article 153 of the Constitution, the Reid Commission which drafted the framework for the Constitution had stated that the provisions for Malay privileges were to be temporary in nature, and eventually abolished, citing the only reason for their existence as tradition and economic necessity as a form of affirmative action for the Malays",2018-05-17T08:26:59Z,0,,0
  ↳ @enterurnamehere27,"Hans Wijaya oh and another thing, I'm not a corrupt UMNO supporter.I prefer the current ruling party (PH) than UMNO.",2018-05-17T08:28:28Z,0,,0
  ↳ @enterurnamehere27,Hans Wijaya actual discrimination for my ass. that's actual discrimination here.,2018-05-17T08:30:15Z,0,,1
  ↳ @enterurnamehere27,"Hans Wijaya also, we Malaysians that have different religion and races are now united against the corrupt BN party.And we succeeded in ousting the long-standing ruling party and make changes to our country.",2018-05-17T08:37:20Z,0,,0
  ↳ @andi2658,"+Enter Ur Name Here.what does different groups in PH helps your claim when it was ousting another faction, not necessarily a race discriminating group?.the law remains, the regulations and privileges remain, the political campaigns using the race remain.the election oust a faction with another, a long standing factoin with a corrupt leader, doesn't has anything with race discrimination isn't it? so what relevance does the election has to do with proving anything from your claim about race discrimination?",2018-05-18T13:46:29Z,0,,0
  ↳ @andi2658,"+Enter Ur Name Here.the privileges for malays remain, don't make up that its abolished when in practice it remains, racial privileges over other race (basically racial discrimination)..then the religious discrimination, which is even more troublesome and obvious. Got a long list if you really need me to show examples, go ahead.Denying a problem won't work , fixing the problem will",2018-05-18T13:48:30Z,0,,0
  ↳ @enterurnamehere27,"Hans Wijaya what relevance? I will tell you. As I said people from all races and religions unite in order to oust the the UMNO <a href=""http://party.do/"">party.Do</a> you know that it was UMNO that advocate for Malay Supremacy in Malaysia? While all other parties didn't? This fact tells that you didn't know shit about our <a href=""http://country.you/"">country.You</a> didn't understand the political atmosphere here. Oh and the Reid Comission (not me) stated that the Malay supremacy will soon fade out and only became a tradition was true.If we were discriminating other groups, then why does Malaysian Chinese controling many economic sections in Malaysia? And we're one of the countries that accept the Rohingyan refugees to come to our country.If we're ""discriminating"" other groups, we would have kicked out the Chinese to prevent them from controling our economies.But we let them do that. We would also kicked out any refugees that come to our country.The ""law"" giving the Malays privilege was just tradition, it only exist in theory but not in practice.",2018-05-18T15:55:43Z,0,,0
  ↳ @enterurnamehere27,Hans Wijaya I'm not denying the problem.I'm telling you the truth that the problem didn't actually exist.It was your lack of knowledge about our country that make you think like that.I welcome you to come and live here and show me any concrete proof.,2018-05-18T15:58:58Z,0,,1
  ↳ @andi2658,"+Enter Ur Name Here.I know about that, and? well mahathir's party is pribumi focused on but he relies on the opposition which involves PKR and DAP.how does this hides away the fact that malaysia remain discriminative in its laws and many of its people in terms of race, and even worse religion?..You can use the argument if mahathir actually advocate for abolishment of discriminative laws and privileges on races, and say instead change them to say 'help the more needy in its government incentives', not basically focusing on race.unfortunately, it remains so far, and as i said if we take religion context its even way worse .. facepalm .tell me, how many rohingyas you accept? also rohingyas are also muslims, and im pretty sure malaysia's vocal statements (though not so in action) is heavily due to the fact that rohingyas are muslims, just like the case in indonesia. Isn't it?.also under what basis do you use to accuse 'chinese wants to kick us out'? im pretty sure they just want to live equally between other citizens. You just assume out of nowhere they want to 'kick' you. Ironically, its the other way around in many cases isn't it? if they want to kick you they'll bred a lot of children, which mostly they can afford, yet they don't.in fact reality suggest the opposite..",2018-05-23T20:37:25Z,0,,0
  ↳ @enterurnamehere27,"Hans Wijaya The fuck? I said that WE that didn't kick the Chinese, when does I says the Chinese wanted to kick us out? Have you read my comments carefully?",2018-05-24T16:39:24Z,0,,1
  ↳ @enterurnamehere27,"Hans Wijaya this is what I says:  If we're ""discriminating"" other groups, we would have kicked out the Chinese to prevent them from controling our economies.But we let them do that. We would also kicked out any refugees that come to our country.",2018-05-24T16:45:45Z,0,,0
@mikkaanderson5939,"Fuck off 😂 this “equality” bullshit and millennial ideals are just pissing me off now. Politics is no different to them as it is to us “purebreds” (?) why does being mixed make a difference? Race equality and gender equality is fine, races and genders should be equal. But when Antifa are getting violent towards people just because they “don’t agree” and feminists can now impregnate themselves with a females bone marrow (will always turn out a female baby) then this shit starts to go too far.",2018-05-08T10:48:20Z,0,0,1
@cryptobuzz1680,Follow the same faith as you....sorry to say old man but that is just pure bullshit...Follow who will do best for your country and your citizens not based on their faith,2018-05-08T10:36:29Z,0,0,1
@Mrtraveler01,This clip didnt age that well.,2018-06-15T22:38:55Z,0,0,0
@catpaws1913,"I've moved to Singapore when I was a kid and I think Malaysia is a beautiful country, if not for this corruption. Thank god it's changed, how disgusting can a person get.",2018-05-23T11:29:52Z,0,0,0
@MrElvanChai,So who is win now? 😏,2018-05-14T11:20:18Z,0,0,0
@hyakushiki4406,"welp, guess what",2018-05-14T03:05:31Z,0,0,0
@kriskhoo,Sources from? Boo..,2018-05-11T16:54:52Z,0,0,1
@sirjackimo.hopkins6080,Congratulations Mahathir Mohammad. The ruling party MUST concede defeat. Period,2018-05-10T09:10:05Z,0,0,0
@stevensiew4072,Still predict a win for the Ruling Party? Or just having a party celebrating?,2018-05-10T09:05:53Z,0,0,0
@aqimjulayhi8798, Sees the title .. wheeze laugh hysterically ..The power is in the hands of the the people,2018-05-10T08:31:22Z,0,0,0
@cynthiaclarke6874,HOW WRONG WERE  THE SO CALLED ANALYSTS AND EXPERTS !,2018-05-10T06:08:21Z,0,0,0
@umaruaru7271,Shame on you...Pakatan Harapan won 😂😂👏👏,2018-05-10T04:27:30Z,0,0,1
@metroduck123,Why does this Fake News Channel always prefer Corrupt Political Party??,2018-05-10T03:57:37Z,1,0,1
@BekTatlun,You couldn't be more wrong.,2018-05-10T03:30:31Z,0,0,0
@alistairericsamuel8534,You are wrong..it’s officially that Pakatan Harapan has won the majority of the general election,2018-05-10T02:28:23Z,0,0,0
@prodragon123456,oh nope najib getting overthrown,2018-05-10T02:26:09Z,1,0,0
@shaanaavdaniel3915,That’s what you thought.,2018-05-10T02:16:04Z,0,0,1
@ayunieck1512,hahahaha...al jazeera..good job,2018-05-10T01:33:56Z,0,0,1
@amirism91,BN had already lost,2018-05-10T00:09:44Z,0,0,0
@sitinoorfarhana,Najib lost...boo,2018-05-09T23:47:12Z,0,0,1
@_slier,Alhamdulillah..Bn already lost the election..Long live Tun Mahathir and Pakatan Harapan!!!!,2018-05-09T21:24:29Z,0,0,0
@nabooo1000,Al Jazeera is a state-funded broadcaster from Qatar a close ally of Saudi Arabia of course they are supporting najib. Its like watching russia state funded news for western people.,2018-05-09T20:28:51Z,0,0,0
@djyeoh5101,"As usual, Al Jazeera is incorrect... What a disgrace of a news company",2018-05-09T20:11:00Z,1,0,1
@amalaysian1514,This is now outdated lol. Every Malaysian now knows what happened.,2018-05-09T19:45:32Z,2,0,0
@JamilKhan-hk1wl,"Nope, youre wrong pakatan just won ( few minutes ago)",2018-05-09T19:31:02Z,2,0,0
@sanuvafruit5430,"Al Jazeera, you were saying....",2018-05-09T19:24:52Z,1,0,1
@parameswarar2,"You are wrong,the opposition Wins big!!!",2018-05-09T18:41:46Z,1,0,0
@rulialee9802,PKR WON!!!,2018-05-09T18:04:49Z,0,0,0
@gingerteddy618,Al Jazeera.The BN party lost..Other party wins.,2018-05-09T17:28:15Z,0,0,0
@FeddyGrunt,"WRONG.. looks like the opposition won this time, up your game al jazeera",2018-05-09T16:21:46Z,0,0,1
@kamsiahhussin1366,"A loser can never accept defeat. Won a race, democracy so much alive, when you loose.blame on others..Never grow up. Close mind. Never ever can rule the world. Ha ha ha",2018-05-09T12:30:37Z,0,0,1
@amrikamarudin2394,Some of rural area are bn stronghold. But not in almost all urban and suburbands.,2018-05-09T10:33:51Z,0,0,0
@MrZect92,Tonight we will see who gonna win this 2018 Election. BN will be the end.,2018-05-09T07:32:33Z,0,0,0
@fauxmanchu8094,"If mahathir loses, Malaysians should go out into the streets in their hundreds of thousand and protest, protest, protest. BN cannot massacre the people without losing their heads. People power can work miracles. It's up to the citizens. Be strong.",2018-05-09T06:10:47Z,0,0,1
@lingeswari1904,jib IS KNOWN for cheating. his trade mark.,2018-05-09T05:56:05Z,0,0,1
@commentator4650,"When the voting will be held??? I can’t predict, it must be manipulated as long as there’s no quick count by independent media., cause media controlled by kingdom.....Hope the new prime minister in malaysia can change malaysian mentality become more humble, down to earth, not coward, and not claiming everything 😯😯",2018-05-09T05:27:02Z,1,0,1
@elix1759,"If BN still rule, i just hope Malaysia will be destroyed. Only then stupid bn supporters will realize how dumb they are.",2018-05-09T05:24:29Z,1,0,1
@thekuemue,Pakatan Harapan will win today!,2018-05-09T04:24:09Z,0,0,0
@markonahchannel9211,PH will win..and DAP will administering a new government...,2018-05-09T04:04:21Z,2,1,0
  ↳ @zennoix9984,Let's just hope our country won't become chaotic,2018-05-09T06:00:55Z,1,,0
@Raphael-ql9pf,Their only voters are from rural areas who has no internet access.So they have no idea what corrupt government theyre voting for,2018-05-09T02:30:13Z,0,0,1
@yang5159,research  PH win,2018-05-09T02:06:03Z,0,0,0
@chunloh,Mahatir must win,2018-05-09T01:43:07Z,0,0,0
@shahas5525,Fuckoff the tv channel al Jazeerah..what they know..,2018-05-09T01:42:50Z,0,0,1
@3000A.D,this isnt democracy,2018-05-09T01:12:26Z,0,0,1
@nshadow888,Malaysia won't vote for theft!!! We vote to send the theft go into jail. You get it?,2018-05-09T00:10:51Z,1,0,1
@-kingofsaiyannappa-9057,"Round and round she goes, where she stops nobody knows...Today's the day..Go vote !!!",2018-05-08T23:21:38Z,1,0,0
@doajibbymati4182,Malaysia corruption,2018-05-08T23:20:04Z,1,0,0
@anakwatan617,mahathir will be slaughter either by BN or pakatan coz he created enemies,2018-05-08T22:30:51Z,5,3,1
  ↳ @anakwatan617,Tommy Tan I dont think so what i heard ....,2018-05-09T02:55:13Z,0,,0
  ↳ @abubakarali9296,ANAK WATAN : Both team has prepared a special designed dungeon for him. He wont live nor will he die but will suffer as long as he lives.,2018-05-09T12:41:38Z,0,,1
  ↳ @gingerteddy618,Tun M will be Prime Minister.,2018-05-09T17:31:05Z,0,,0
@biggbro9,I love Malaysia but we need to get rid of BN and all it's wrongdoings will be exposed.,2018-05-08T21:23:02Z,0,0,0
@vincent87s,How much BN paid you for this title?,2018-05-08T21:03:57Z,6,0,1
@reubensher8144,Fyi Al Jazeera.....See To ...is known as a running dog. Do your homework properly before you do your clip. No wonder you guys are at the bottom of the heap. Best you chaps stick to the whoring Saudi sultanate..ISIS and Arabs eating each other.,2018-05-08T19:05:10Z,0,0,1
@lowcc7602,Al Jazeera should stay in Qatar to report. Stay out.,2018-05-08T17:44:33Z,2,1,0
  ↳ @zennoix9984,"Low C C al jazeera can report at anywhere, just like any other news media",2018-05-09T06:01:43Z,0,,0
@swashnarora,"If that happens,  expect more migration!",2018-05-08T14:55:31Z,6,0,1
@eye4484,NONSENSE...GET YOUR FACTS RIGHT. Malaysia's ruling party unexpected to win...,2018-05-08T12:45:08Z,2,0,1
@kmh2418,"Al Jazeera will be proven wrong. In US presidential election, analyst predicted Clinton to win but lost badly. Don't bullshit Al Jazeera.",2018-05-08T11:48:46Z,20,1,1
  ↳ @sirjackimo.hopkins6080,It has come to pass. All Jazeera proven wrong.,2018-05-10T09:11:15Z,0,,0
@edmundm6388,Expected by BN but expectations not necessarily comes true.,2018-05-08T11:35:16Z,6,0,0
@nurdhaniahzainulikram2171,But we are oppressed.,2018-05-08T11:12:21Z,7,0,1
@collindass2361,expected ? pakatan harapan will win the battle,2018-05-08T09:54:18Z,46,1,0
  ↳ @sangpenghujam5137,we made it folk!!!,2018-05-09T19:53:50Z,2,,0
@ahmarsaeed6085,"If Mahathir does not win, it will be a disaster for Malaysia.",2018-05-08T09:51:14Z,37,6,0
  ↳ @bharathdev6285,"if mahathir does not win, Malaysia will be another colony of china",2018-05-08T12:08:30Z,1,,1
  ↳ @MrGergasikuat,If Mahathir win Malaysia is no different than Zimbabwe (Political wise),2018-05-08T12:42:36Z,2,,1
  ↳ @TonyBeanify,Bharath Dev.Lame fear mongering,2018-05-08T18:45:07Z,0,,0
  ↳ @aimanhakim9381,"Disaster,Dangerous,,Horrible,Terrible,Torture,Nightmare",2018-05-09T02:55:05Z,1,,1
  ↳ @gingerteddy618,Aiman Hakim .Tun M wins..PH wins.,2018-05-09T17:29:47Z,1,,0
  ↳ @danojii,We Won!,2018-05-10T08:10:24Z,0,,0
@metavarse4928,"Eric See-To is a public disgust. He needs to reflect on his conscience, and keeps telling himself that no one likes him.",2018-05-08T09:28:06Z,6,1,1
  ↳ @hadiakmal1098,Kelvin Lai either his conscience is clear or he beleive he can change his party from within.,2018-05-09T00:17:17Z,0,,0
@paullee8147,Now the world knows how unfair najib is...,2018-05-08T09:23:52Z,0,0,0
@zannkin5198,Real news or fake news ???,2018-05-08T08:48:55Z,0,0,1
@kronhertz4956,Define insanity....Voting the same party for over 60 years and expecting a different outcome each time. That's insanity. .I hope Malaysians make the right vote this time.,2018-05-08T08:15:34Z,15,0,1
@seph2801,"D trouble with rural Malaysians is that they r still politically immature. And when d ruling regime splashes out d ""cash "" as collateral which they r good in, these rural people become  trapped in their own dungeons dragging along d way d whole country 2 b at d mercy of d corrupted govt.",2018-05-08T06:51:56Z,0,0,1
@AzimSobri,"If BN win , confirm cheating one ...",2018-05-08T04:49:00Z,73,0,1
@salinagrandebuteraz5993,We will see on the 9th May.. go out to vote n just wait patiently... Anyways gudluck.. I really hope PH win... 👍👍👍,2018-05-08T02:36:13Z,13,1,0
  ↳ @TonyBeanify,"Sweet Grande.I really hope PH win too! Cause stock market, ringgit, housing price will experience worse crash and I will be able to buy everything penny on dollar. Vote PH!",2018-05-08T18:47:14Z,0,,1
@muhdadib23,Maybe because  Najib will cheat...,2018-05-08T01:58:33Z,73,4,1
  ↳ @sharad7340,adib zahier elections are  clearly not free from    corruption,2018-05-08T06:15:19Z,3,,1
  ↳ @bharathdev6285,election rigging beware 😬😬😬,2018-05-08T12:07:39Z,2,,1
  ↳ @givmethesucc3914,"Not Najib will cheat, it’s Najib is already cheating",2018-05-09T11:22:00Z,1,,1
  ↳ @abubakarali9296,Kamsiah Hussin : Well said Kamsiah. Long live the people. Long live Umno. Long live Barisan Nasional. Long live Malaysia.,2018-05-09T12:34:35Z,0,,0
@ahmadsyakirin3725,Sold subsidies diesel to foreign fishermen.Serve them right,2018-05-07T16:45:37Z,6,0,1
